"Gene","mean","variance","variance.expected","variance.standardized"
"AC079174.1",0.00342857142857143,0.0131348548564896,0.0117007616750039,1.12256408781912
"RNASE1",0.00342857142857143,0.0131348548564896,0.0117007616750039,1.12256408781912
"AC004706.1",0.00342857142857143,0.0131348548564896,0.0117007616750039,1.12256408781912
"AC005288.1",0.00342857142857143,0.0131348548564896,0.0117007616750039,1.12256408781912
"ZNF17",0.0254285714285714,0.116815334993672,0.104066786392326,1.12250352915948
"PEMT",0.158285714285714,0.768879598252561,0.684975217222781,1.12249257917676
"PBX1",0.0468571428571429,0.220724615196178,0.196649828076266,1.12242465378905
"URB1-AS1",0.0777142857142857,0.371780998652676,0.33123686479936,1.12240223888689
"PUSL1",0.102571428571429,0.4927627485404,0.43907658660598,1.12227060966609
"ALG10",0.0382857142857143,0.178585228432613,0.159138902037059,1.12219718840982
"VWA5A",0.0317142857142857,0.146750418486915,0.130778927439623,1.12212587578121
"AC022966.2",0.006,0.0242566447556445,0.0216181072142473,1.12205219981786
"PLAGL1",0.0968571428571429,0.464751480014698,0.414207397266896,1.12202602628855
"LY86-AS1",0.0377142857142857,0.175770709998775,0.156666186838063,1.12194413833829
"INAFM1",0.143714285714286,0.695830727146532,0.620214896461677,1.1219187593143
"AC116158.1",0.0191428571428571,0.0868012085085534,0.0773707521351971,1.12188658004613
"WNT1",0.0314285714285714,0.145339484750745,0.129550350873418,1.12187642697128
"CENPS",0.0314285714285714,0.145339484750745,0.129550350873418,1.12187642697128
"LONRF3",0.0314285714285714,0.145339484750745,0.129550350873418,1.12187642697128
"BMERB1",0.0251428571428571,0.115400808394235,0.10286748898297,1.1218394609918
"MELTF",0.00914285714285714,0.038784632343935,0.0345726816665284,1.12182886818075
"ZNRD2",0.482571428571429,2.50698395459927,2.23478262046983,1.12180215276249
"CHD7",0.474571428571429,2.461485240681,2.19422791984236,1.12180016415881
"AC099811.1",0.0225714285714286,0.1032343118442,0.0920258709959558,1.12179662878428
"AC103691.1",0.0497142857142857,0.234738415057363,0.2092680326081,1.12171176902572
"HMGCL",0.124571428571429,0.600653574490671,0.535536745918963,1.12159170975274
"ARHGEF12",0.092,0.440804801371821,0.393033779158907,1.12154431691633
"CEP63",0.329142857142857,1.65328020250683,1.47421708471651,1.12146319537789
"DOLPP1",0.0365714285714286,0.170139713387499,0.151724059476289,1.12137596354049
"SLC45A1",0.00285714285714286,0.0194259584371045,0.00948403171134517,1.12133988218959
"LINC02732",0.00285714285714286,0.0194259584371045,0.00948403171134517,1.12133988218959
"NXF3",0.00285714285714286,0.0194259584371045,0.00948403171134517,1.12133988218959
"RCN3",0.0528571428571429,0.250134732372515,0.223094146531752,1.12120706105982
"RNASE2",0.094,0.450435553015147,0.401760342679147,1.12115484074762
"LIME1",4.07314285714286,35.2275722859593,31.4213287152011,1.1211356656893
"SYNE4",0.00285714285714286,0.0114236720695709,0.00948403171134517,1.12099548864125
"LILRB5",0.00285714285714286,0.0114236720695709,0.00948403171134517,1.12099548864125
"Z95114.1",0.00285714285714286,0.0114236720695709,0.00948403171134517,1.12099548864125
"AGPS",0.223714285714286,1.10083787204507,0.982046575716904,1.12096299632372
"GRB2",2.62942857142857,19.3044780957825,17.2216871844178,1.12094000367453
"RTCA-AS1",0.0677142857142857,0.322649818315437,0.287862866384057,1.12084556917101
"ZNF234",0.0302857142857143,0.1396941166864,0.124640565867112,1.12077569380853
"QSOX1",0.273142857142857,1.35606614134651,1.2103921183731,1.1203527524363
"IL6R",0.419714285714286,2.14759637447435,1.91752001024447,1.11998642152399
"DGUOK-AS1",0.0154285714285714,0.0689245090434002,0.0615447926237108,1.11990805566296
"C12orf65",0.379428571428571,1.9240122483975,1.71811801693207,1.11983707139809
"SLC4A10",0.0451428571428571,0.211736904421671,0.18908244589219,1.11981259509621
"SIRPB1",0.324285714285714,1.62473155595476,1.45093140566063,1.11978522872692
"ACE",0.0242857142857143,0.111156248724125,0.0992666432156327,1.11977442898583
"AUTS2",0.209714285714286,1.02774213040461,0.917870957465284,1.11970220001592
"LTO1",0.193428571428571,0.944283754542112,0.843396447143651,1.11962026605654
"AC119673.2",0.102857142857143,0.492989833830074,0.440320392148775,1.11961617635802
"NRCAM",0.0337142857142857,0.156050790021639,0.139390599042262,1.11952162551741
"EFCAB13",0.0468571428571429,0.220153023312783,0.196649828076266,1.11951800551487
"OAF",0.114285714285714,0.548809864042787,0.490269850449493,1.11940365808671
"AL731568.1",0.00714285714285714,0.0293859470052668,0.0262562625852872,1.1191976356046
"CD320",0.506571428571429,2.63756754991222,2.35688016667413,1.1190927681462
"EEF1AKMT3",0.018,0.0811277507859389,0.0725090097271753,1.11886441548702
"AL353660.1",0.0591428571428571,0.280296492875515,0.250520287784465,1.11885746002603
"EXOC3",0.350857142857143,1.76654685012045,1.57894195866331,1.11881683834405
"AC114980.1",0.0917142857142857,0.438285142693831,0.391785912086913,1.11868530534759
"TRIM44",1.16257142857143,6.78779561507372,6.06800987903074,1.11861973701302
"CYB561D2-dup1",0.161428571428571,0.781878495896788,0.698985258282538,1.11859082381498
"CEP126",0.0717142857142857,0.341526068672682,0.30531976459156,1.11858486832504
"SLAMF6",0.117142857142857,0.562438247662598,0.502833894758321,1.11853686381449
"DMAP1",0.446285714285714,2.29405593434859,2.05111293391924,1.11844447783045
"PARP16",0.124857142857143,0.600296492875516,0.536795874111533,1.11829565357425
"ATG101",0.257428571428571,1.27152239415343,1.13720531323825,1.11811154885718
"SFXN3",0.256,1.26396799085453,1.13056195346183,1.11799975842474
"MAP9",0.0965714285714286,0.461663005756747,0.412963430094304,1.11792709018162
"FAM161B",0.0257142857142857,0.117658106397746,0.105266041918316,1.11772138719765
"FBXW8",0.082,0.390816233209489,0.349667865704273,1.11767843585609
"BMP1",0.0145714285714286,0.0646632915526885,0.05785901183274,1.11760103576636
"RRP12",0.138285714285714,0.666210264157106,0.596128045900412,1.11756235717922
"C5orf66",0.00857142857142857,0.0359367982688932,0.0321569592424591,1.11754342187439
"TELO2",0.116857142857143,0.560504552321071,0.501577210762195,1.11748408877933
"ACER3",0.316857142857143,1.58148197444167,1.41542407401558,1.11732024590693
"C14orf132",0.0174285714285714,0.0782900420528314,0.0700787126798725,1.11717294823136
"SH2B1",0.225428571428571,1.10578361164414,0.98989487690786,1.11707175927437
"LTBP4",0.298285714285714,1.48287788347691,1.32762483851405,1.1169404491834
"AFAP1L2",0.0142857142857143,0.063242559098518,0.0566258220915526,1.11685017122166
"AF001548.2",0.044,0.205551300371535,0.184047721091085,1.11683697658939
"MFSD13A",0.0577142857142857,0.272746988935614,0.244297887662876,1.11645250617966
"AL022328.3",0.0171428571428571,0.0768709427183277,0.0688629468055476,1.11628889387195
"LINC01137",0.0494285714285714,0.232194586208304,0.208007276064572,1.11628107728416
"GPATCH2",0.249714285714286,1.22942261054179,1.10143277203473,1.11620304185303
"ABHD15",0.131142857142857,0.630124443718613,0.564528006920548,1.1161969574475
"TFEB",0.254857142857143,1.25597811619646,1.12525375367142,1.11617322945915
"GPR34",0.0108571428571429,0.0467526231984649,0.0418903970750711,1.1160701846459
"NUDT14",0.258285714285714,1.27365239047891,1.14119579903734,1.11606824311245
"FUCA1",0.131714285714286,0.63283215612624,0.567052375523434,1.11600300685115
"APC",0.453714285714286,2.3308092924509,2.08863942098788,1.11594623228382
"FKBP11",1.32971428571429,7.97013710039607,7.1422898235289,1.1159078247063
"ZNF593",0.221428571428571,1.0841362838362,0.971580477147207,1.11584815600606
"C12orf45",0.396,2.00775764504144,1.79956625221436,1.11568976278084
"AC092338.3",1.38771428571429,8.39693389948142,7.526543955237,1.11564271057487
"SLC25A5",3.412,27.411230637325,24.5719527933794,1.11554954007198
"FAAP24",0.0337142857142857,0.155479198138244,0.139390599042262,1.11542097678412
"MATN1-AS1",0.0771428571428571,0.366725186788062,0.328777930005084,1.11541911217213
"IFNGR2",0.507428571428571,2.63355440329889,2.36125424842099,1.1153201333825
"DPF3",0.0137142857142857,0.0604006042542767,0.0541556578177971,1.11531475543128
"NEU4",0.0194285714285714,0.0876475727758951,0.0785876299159586,1.11528459211234
"VGLL4",0.305714285714286,1.51954435961295,1.36256263866043,1.11521064536663
"AL596202.1",0.00571428571428571,0.0228310129424734,0.020472419316816,1.11520834881103
"ZMYM5",0.254857142857143,1.25483493242967,1.12525375367142,1.11515729526381
"PDCD7",0.624285714285714,3.30921283632058,2.96872270809757,1.1146924659869
"TGFA",0.00828571428571429,0.0345126362634222,0.0309616153214401,1.11469107490407
"BX255925.3",0.0617142857142857,0.291703262156535,0.261715588520103,1.11458115202843
"AC010883.2",0.00485714285714286,0.0191247295145552,0.0171588107808081,1.11457196881883
"GNB3",0.00485714285714286,0.0191247295145552,0.0171588107808081,1.11457196881883
"AC024267.4",0.00485714285714286,0.0191247295145552,0.0171588107808081,1.11457196881883
"ADGRD1",0.0191428571428571,0.0862296166251582,0.0773707521351971,1.11449888033247
"GCOM1",0.0191428571428571,0.0862296166251582,0.0773707521351971,1.11449888033247
"NOTCH4",0.0105714285714286,0.0453297676887274,0.0406729849162563,1.11449326333091
"C6orf132",0.0165714285714286,0.0740322541134202,0.0664290273526381,1.11445639148712
"LINC02158",0.00685714285714286,0.0279609684399624,0.0250896204308844,1.11444366075556
"PIH1D1",0.455142857142857,2.33551226881149,2.09586228977344,1.11434433464804
"ADCK5",0.0811428571428571,0.385525987016699,0.345980538324825,1.11429963339368
"PIK3AP1",0.454857142857143,2.33377177152656,2.09441757125438,1.11428198634182
"OGFOD1",0.127714285714286,0.612149675417467,0.549393633325444,1.11422782916533
"HSBP1L1",0.279428571428571,1.38117143673703,1.23962510969732,1.11418478532939
"RAB34",0.186,0.901947413546727,0.809596347911329,1.11407050670826
"ACADS",0.105714285714286,0.504397174702977,0.452766293439724,1.11403428658747
"HPCAL4",0.0242857142857143,0.11058465684073,0.0992666432156327,1.11401628239319
"CREM",1.12857142857143,6.5230474012983,5.85565821804836,1.11397338410103
"MYO1E",0.0365714285714286,0.168996529620708,0.151724059476289,1.11384133936331
"ZNF324B",0.032,0.147018005144327,0.132007937374007,1.11370579730969
"AIFM3",0.0131428571428571,0.0575579961621688,0.0516844141059908,1.11364319704066
"CYP1B1",0.126857142857143,0.607509410852081,0.545613026318171,1.11344374409751
"DAAM1",0.246571428571429,1.21011970767158,1.08692313158222,1.11334433182043
"FBXL16",0.100857142857143,0.480536561466542,0.431615509924609,1.11334405371688
"GOLGA8S",0.004,0.0154169762789368,0.0138483547985919,1.11327132378963
"AL645929.2",0.004,0.0154169762789368,0.0138483547985919,1.11327132378963
"AC068790.9",0.004,0.0154169762789368,0.0138483547985919,1.11327132378963
"C22orf15",0.0214285714285714,0.0969971012125913,0.0871430122614004,1.11307950798891
"CLUAP1",0.221142857142857,1.07997582982893,0.970271990683981,1.11306503763714
"CUBN",0.0314285714285714,0.144196300983955,0.129550350873418,1.11305218404887
"ARG2",0.026,0.118500714489854,0.10646551733041,1.11304314731402
"SYTL1",0.995142857142857,5.6167240436043,5.04629902252228,1.11303829173343
"ING2",0.292,1.44486310374393,1.29820620050109,1.11296888212845
"GLYCTK",0.0702857142857143,0.332869309598661,0.299098078619326,1.11291022374743
"ST8SIA6",0.0185714285714286,0.0833932143877843,0.0749391287455061,1.11281270257342
"TIMM13",0.828,4.53856987710774,4.07857162304687,1.11278415498739
"TNFSF9",0.0648571428571429,0.306452537459682,0.275402703149593,1.11274338978882
"AC134682.1",0.00371428571428571,0.0299947740170661,0.0127741664935183,1.1127319943597
"PAPPA-AS1",0.00371428571428571,0.0299947740170661,0.0127741664935183,1.1127319943597
"AC010809.3",0.00371428571428571,0.0299947740170661,0.0127741664935183,1.1127319943597
"USP10",0.496571428571429,2.56557841015802,2.30592018869766,1.1126050340914
"MILR1",0.0808571428571429,0.38357171436737,0.344751783237788,1.11260255353866
"MRPS11",0.406571428571429,2.06014542930633,1.85196318815894,1.11241165185057
"PCYT2",0.154285714285714,0.742122239007064,0.667173529213987,1.1123376550646
"SWI5",0.27,1.33005144326951,1.19577386881814,1.11229345108878
"HOXB4",0.0785714285714286,0.372504389009105,0.334923646397776,1.11220689555821
"NINJ2",0.0991428571428571,0.471734046462254,0.424155768757745,1.11217170956758
"CTSG",0.0208571428571429,0.0941633119666844,0.0846902039552015,1.11185600658718
"AC244090.1",0.058,0.272999714204058,0.245542653729515,1.11182195865974
"FAM89B",1.198,6.99450871677622,6.29166726992712,1.11170988812592
"BACH2",0.470857142857143,2.41841309761972,2.17540889649101,1.11170506911168
"TRADD",0.981142857142857,5.5177923488344,4.9634289672979,1.11168959708882
"AMPD3",0.0562857142857143,0.264621810313151,0.238071150652615,1.11152405315702
"SNAI3-AS1",0.0254285714285714,0.115672151226881,0.104066786392326,1.11151843193086
"TLE1",0.205428571428571,0.998370064916508,0.898233241034029,1.11148198408601
"ADCK1",0.0382857142857143,0.176870452782428,0.159138902037059,1.11142184920466
"TRUB2",0.144857142857143,0.694929245090434,0.625289161789779,1.11137260575783
"SLC26A11",0.174,0.839392397827952,0.755317808980555,1.11131021650459
"EDN1",0.008,0.0330883109459846,0.0297773226422146,1.11119160522095
"AC010327.8",0.008,0.0330883109459846,0.0297773226422146,1.11119160522095
"GAREM2",0.008,0.0330883109459846,0.0297773226422146,1.11119160522095
"ZNF382",0.0205714285714286,0.0927461723757809,0.0834666653610314,1.11117620399247
"P2RY13",0.0945714285714286,0.449184583350345,0.404251290539297,1.11115188463864
"ATXN7L1",0.212857142857143,1.03584493528763,0.932285159720931,1.11108165188182
"TLE2",0.0697142857142857,0.329519781161965,0.296601429432285,1.11098514188784
"VAV2",0.0665714285714286,0.314229453313191,0.282875990354245,1.11083819068448
"PDE4A",0.179714285714286,0.867664965500347,0.781109121078488,1.1108114629392
"RDX",0.293428571428571,1.44945666108684,1.30488252986054,1.11079474812323
"ZSCAN26",0.0491428571428571,0.229650594047279,0.206746124000791,1.11078548706625
"SYCP2",0.0445714285714286,0.207215449312048,0.186563697145049,1.11069544870213
"RPAP1",0.0794285714285714,0.376084268974809,0.33860927395704,1.11067326827712
"NUDT3",0.746571428571429,4.02520973339324,3.62427422945104,1.11062504616349
"ABAT",0.112,0.533322663618177,0.480235778012969,1.11054337897285
"AC005842.1",0.13,0.621277507859389,0.559481006612706,1.11045326028281
"ARHGEF10L",0.112571428571429,0.536052259829338,0.482741607179701,1.11043310097319
"HYI",0.171142857142857,0.824374229371657,0.74246604819953,1.110319093204
"RTEL1",0.0368571428571429,0.169832931858082,0.15295916183865,1.11031552354629
"NR1H3",0.0228571428571429,0.103507124484547,0.0932382877234129,1.11013540694351
"AC009318.1",0.092,0.436232066304659,0.393033779158907,1.1099098587358
"MRPL27",0.286,1.40974964275507,1.27021566561727,1.10985061900493
"COQ2",0.135428571428571,0.647558404442085,0.583475741155558,1.10982918186044
"SSSCA1-AS1",0.0362857142857143,0.167016780304577,0.150489254803122,1.10982528635069
"RASA1",0.141714285714286,0.678396603111093,0.611334552215867,1.10969779256243
"AC110611.2",0.02,0.0899114032580737,0.0810244763677612,1.10968200337359
"AL031775.1",0.0151428571428571,0.0669326746417344,0.0603188186254125,1.10964830159216
"EVI2B",2.654,19.3506699056873,17.4393747486517,1.10959654142322
"RBM12B",0.136571428571429,0.65296337729147,0.5885345963312,1.10947322614831
"AC021683.5",0.00971428571428571,0.0410602212877149,0.0370092095339809,1.10945955897854
"PNPLA6",0.356571428571429,1.78250896174417,1.60665928835888,1.10945050681212
"ATP6V1D",0.309714285714286,1.53251492263096,1.38146910988986,1.10933709024673
"LINC01550",0.249142857142857,1.21884750745111,1.09879215778841,1.10926119995645
"TRAV8-3",0.00657142857142857,0.0265358265626914,0.023927334430116,1.10901724720712
"CELF4",0.00657142857142857,0.0265358265626914,0.023927334430116,1.10901724720712
"KIF15",0.00657142857142857,0.0265358265626914,0.023927334430116,1.10901724720712
"MIR600HG",0.00657142857142857,0.0265358265626914,0.023927334430116,1.10901724720712
"PHEX",0.00657142857142857,0.0265358265626914,0.023927334430116,1.10901724720712
"ABHD17A",2.40342857142857,16.9232234515984,15.2609227510905,1.10892530731073
"STIM2-AS1",0.0197142857142857,0.0884937737312702,0.0798054757370931,1.10886844435085
"PTCSC2",0.00314285714285714,0.024282774670314,0.0105942964511617,1.10878459620114
"CABLES1",0.00314285714285714,0.024282774670314,0.0105942964511617,1.10878459620114
"FAM71E1",0.00314285714285714,0.024282774670314,0.0105942964511617,1.10878459620114
"SNX2",1.16457142857143,6.74169958763732,6.08057822407521,1.10872672617621
"LIMD1",0.258857142857143,1.26821246886866,1.14385803522145,1.10871491900053
"PKIG",0.142285714285714,0.68052063854979,0.613871627297182,1.10857157797968
"PRR7",0.292857142857143,1.44350426652513,1.30221137132169,1.10850227414312
"PTPRK",0.0391428571428571,0.18051941371004,0.162849894358048,1.10850187788972
"SLC27A3",0.178571428571429,0.860072265545258,0.775942275125867,1.10842300144781
"CCS",0.573142857142857,2.99236222594211,2.69995512653712,1.10830072564207
"DRAM1",0.0962857142857143,0.456288000653248,0.411719330654872,1.10825012740472
"AP001469.3",0.0345714285714286,0.158564406156861,0.143087077287337,1.1081672025381
"EIF4G3",0.361142857142857,1.80494867921447,1.62887734618494,1.10809367165792
"ZCWPW1",0.062,0.29138210917405,0.262959467104889,1.10808754057074
"CEBPB-AS1",0.0171428571428571,0.0762993508349324,0.0688629468055476,1.10798846657526
"HCFC1R1",0.314571428571429,1.55606083370759,1.4045297961659,1.10788737836345
"AL161891.1",0.0465714285714286,0.216464377577267,0.195387828736948,1.10787032629701
"FANCC",0.0342857142857143,0.157155105540358,0.141854558404347,1.10786080692873
"FUT11",0.215428571428571,1.04588935614257,0.944083722076957,1.10783538756674
"FAM92A",0.0145714285714286,0.0640916996692933,0.05785901183274,1.10772198900615
"CHD4",1.19428571428571,6.94309394520875,6.26811785666444,1.10768401360333
"ARRDC1",0.504285714285714,2.59758094149348,2.34522073119783,1.10760616556838
"DSTYK",0.543142857142857,2.81808671865429,2.5444534326725,1.10754108621843
"MLKL",0.168857142857143,0.810861797248194,0.732207203343587,1.10742122386318
"TBC1D24",0.072,0.339484424121177,0.30656099923967,1.10739599937097
"SWSAP1",0.13,0.619562732209203,0.559481006612706,1.10738832040117
"CYTH3",0.0434285714285714,0.201028538766178,0.181535086716772,1.1073811812469
"PLEKHB1",0.185428571428571,0.893585840852488,0.807002012326594,1.10729072196025
"CLDN15",0.0711428571428571,0.335320213938676,0.302834309952441,1.10727286479309
"NAAA",0.761428571428571,4.10339893030661,3.70588740146453,1.10726486959237
"KDM1B",0.215428571428571,1.04531776425918,0.944083722076957,1.10722994138646
"SRA1",0.496857142857143,2.5547200424611,2.30737441965989,1.10719786987917
"FAHD1",0.154285714285714,0.738692687706693,0.667173529213987,1.10719723634264
"CCER2",0.00771428571428571,0.0316638223165802,0.028600579082688,1.1071042381707
"FRMD3",0.0374285714285714,0.172076838280325,0.155430232236025,1.10710018125059
"CYFIP1",0.229142857142857,1.11466917078349,1.00690005471131,1.10703059908272
"MMP25",0.0277142857142857,0.125839301024783,0.113680978243591,1.10695125049979
"WDR60",0.195714285714286,0.945108806597804,0.853821392636719,1.10691628805315
"GATAD1",0.482285714285714,2.47210680602622,2.23333318015116,1.10691357115775
"CTH",0.0334285714285714,0.15292622381905,0.138159174587367,1.10688431858244
"ZNF579",0.112571428571429,0.534337484179153,0.482741607179701,1.10688094051161
"XAF1",0.528285714285714,2.73169468827828,2.46800827062845,1.10684178849315
"TTC7B",0.0142857142857143,0.0626709672151227,0.0566258220915526,1.10675597987428
"GPRASP1",0.172285714285714,0.827411178704119,0.747602859414323,1.1067522927244
"AL162274.1",0.0214285714285714,0.0964255093291961,0.0871430122614004,1.10652026854375
"ZNF169",0.148571428571429,0.710129424733597,0.641781613501155,1.10649699180315
"LINC01934",0.219142857142857,1.06342310047769,0.961110600845403,1.10645236827301
"IL6R-AS1",0.00542857142857143,0.0214052178173356,0.019347120138752,1.10637746929897
"GALNTL6",0.00542857142857143,0.0214052178173356,0.019347120138752,1.10637746929897
"VPS37D",0.00542857142857143,0.0214052178173356,0.019347120138752,1.10637746929897
"AP001160.4",0.00542857142857143,0.0214052178173356,0.019347120138752,1.10637746929897
"BCL2L14",0.00542857142857143,0.0214052178173356,0.019347120138752,1.10637746929897
"MYO9B",1.08057142857143,6.1512657493978,5.56023524006494,1.10629595400462
"CSRP2",0.0114285714285714,0.0490262523986445,0.0443169768792866,1.10626346495126
"TRGV3",0.0114285714285714,0.0490262523986445,0.0443169768792866,1.10626346495126
"PATL2",0.279714285714286,1.3727235536684,1.24095423144543,1.10618386954488
"RDH10",0.0254285714285714,0.115100559343486,0.104066786392326,1.10602588331654
"CHML",0.223714285714286,1.0859764830768,0.982046575716904,1.10582991675728
"SQOR",0.740571428571429,3.97154582942068,3.59146805533468,1.10582797013088
"KRT7",0.014,0.0612500714489854,0.0553911778975962,1.10577304498238
"AC010336.8",0.014,0.0612500714489854,0.0553911778975962,1.10577304498238
"KANK3",0.014,0.0612500714489854,0.0553911778975962,1.10577304498238
"MCOLN1",0.313428571428571,1.54706169109542,1.39909294091652,1.10576048656351
"TMEM222",0.279714285714286,1.372151961785,1.24095423144543,1.10572326280458
"ACY1",0.0522857142857143,0.243907320458907,0.220587701829629,1.10571586011304
"IL17RC",0.0294285714285714,0.133743600212306,0.120964651047523,1.10564201239056
"DTX3",0.0794285714285714,0.374369493324623,0.33860927395704,1.10560909614106
"FAH",0.119428571428571,0.567041685379496,0.512889983249632,1.10558151630641
"AL355001.2",0.0397142857142857,0.182760707140816,0.165325096888083,1.10546257392812
"FARS2",0.185142857142857,0.890547993304211,0.8057051723824,1.10530256454844
"ERCC6L",0.00914285714285714,0.0382130404605397,0.0345726816665284,1.10529581792713
"SLC35E3",0.299142857142857,1.47179120565059,1.33164582901596,1.10524223001411
"ZNF383",0.144,0.686888825378678,0.621483479798173,1.10524068250655
"E2F5",0.0485714285714286,0.225705303556118,0.204222867997543,1.10519113637575
"HCG18",0.352285714285714,1.75268125586901,1.58586542251565,1.10518914845167
"SFXN2",0.0354285714285714,0.162219736251174,0.146786697321143,1.10513922045855
"NR2F6",0.048,0.222902543583881,0.201698740506074,1.10512610552057
"C10orf25",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"AP006333.1",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"TRAV8-4",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"SPNS2",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"LINC02798",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"AC211486.5",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"MPP7-DT",0.00314285714285714,0.0117077532356183,0.0105942964511617,1.10509964390647
"NDC1",0.032,0.145874821377536,0.132007937374007,1.10504583496552
"NOG",0.032,0.145874821377536,0.132007937374007,1.10504583496552
"DDX58",0.135714285714286,0.646051933205406,0.584740202456233,1.10485294236933
"WRAP53",0.0668571428571429,0.313905524027273,0.284122316886779,1.10482530012721
"PLCD3",0.0137142857142857,0.0598290123708815,0.0541556578177971,1.10476014476958
"WDFY3",0.123714285714286,0.587434042379455,0.531760024758846,1.10469763620508
"TMEM120A",0.24,1.16730494426979,1.05667976016061,1.10469130599451
"ITGA4",2.26314285714286,15.5549143837015,14.08209583221,1.10458802219785
"LINC02432",0.0445714285714286,0.206072265545258,0.186563697145049,1.10456786984148
"GABBR1",0.214857142857143,1.03984779324705,0.941462269755895,1.1045028851944
"ZNF699",0.164285714285714,0.786091944637244,0.711743299224505,1.10445991622787
"ELOVL6",0.0205714285714286,0.0921745804923856,0.0834666653610314,1.10432805831751
"PPM1F",0.305714285714286,1.50468297064467,1.36256263866043,1.10430370535036
"FAHD2A",0.221142857142857,1.071401951578,0.970271990683981,1.10422846569314
"LCAT",0.0182857142857143,0.081403176417752,0.0737239842541808,1.10416138304592
"SPAG5-AS1",0.0182857142857143,0.081403176417752,0.0737239842541808,1.10416138304592
"ZMYM3",0.0928571428571429,0.438074143632874,0.39677545601063,1.1040857920938
"DSE",0.234857142857143,1.1405965786143,1.03307930836892,1.10407455591685
"AC022973.3",0.0265714285714286,0.12018544073817,0.108866147806342,1.10397440489916
"AC095057.3",0.038,0.174320091454701,0.157902412258979,1.10397358064927
"AC009041.1",0.0548571428571429,0.255920957008125,0.231838127430582,1.10387777819139
"ALOX5",0.330571428571429,1.6349039317356,1.48107595132603,1.10386231730509
"HEBP1",0.384857142857143,1.92586379781979,1.74471765434478,1.10382547744841
"CYTH4",0.777428571428571,4.18794422896334,3.79441917751402,1.10371153872019
"BRWD1-AS2",0.0134285714285714,0.0584077899808108,0.0529198622356252,1.10370260830897
"RHPN1",0.0782857142857143,0.368262279018495,0.33369489104044,1.10358980285936
"STK19",0.170857142857143,0.817898664924671,0.741182632068727,1.1035048981677
"KCNC1",0.034,0.155174049728494,0.140622396340711,1.10348034002013
"MAPKBP1",0.084,0.395342669334095,0.358281678544415,1.10344093211868
"IFI35",0.388857142857143,1.94677491528192,1.76435847635681,1.10338966903244
"GDF11",0.165142857142857,0.789524843832932,0.715575232684586,1.10334288802997
"KLC4",0.0528571428571429,0.246133589188748,0.223094146531752,1.10327228667883
"JHY",0.0528571428571429,0.246133589188748,0.223094146531752,1.10327228667883
"CCDC43",0.293714285714286,1.44100077573184,1.30621843201369,1.10318514914107
"TMEM250",0.114285714285714,0.540807577675254,0.490269850449493,1.10308145030625
"RPS18",136.299428571429,8983.76570416038,8145.5188578375,1.10290895656283
"PANO1",0.00628571428571429,0.0251105213734536,0.0227699626318962,1.10279150560743
"AP002762.3",0.00628571428571429,0.0251105213734536,0.0227699626318962,1.10279150560743
"AC009133.3",0.00885714285714286,0.0367892050790022,0.0333612995771519,1.10275095830493
"DEF8",0.415428571428571,2.09087363736578,1.89609728691992,1.10272487165585
"ZNF784",0.0405714285714286,0.186407218388927,0.169042905026866,1.1027213378716
"AP001267.1",0.00257142857142857,0.0111394275915568,0.00839493303076111,1.10267978094916
"AL158214.2",0.00257142857142857,0.0111394275915568,0.00839493303076111,1.10267978094916
"FAM124A",0.00257142857142857,0.0111394275915568,0.00839493303076111,1.10267978094916
"SOWAHD",0.02,0.0893398113746785,0.0810244763677612,1.10262744518304
"LTB4R",0.263428571428571,1.28468672681991,1.16517817965183,1.10256675696055
"CNKSR1",0.00742857142857143,0.0302391703752093,0.0274267427658427,1.10254325981681
"BMP8B",0.00742857142857143,0.0302391703752092,0.0274267427658427,1.10254325981681
"SLC35G2",0.00742857142857143,0.0302391703752093,0.0274267427658427,1.10254325981681
"MRPS30-DT",0.00742857142857143,0.0302391703752093,0.0274267427658427,1.10254325981681
"ZNF280C",0.0365714285714286,0.167281753970522,0.151724059476289,1.10253940309753
"TUBGCP4",0.160571428571429,0.766435797983097,0.69516203459386,1.10252827375833
"NCKAP1",0.0242857142857143,0.10944147307394,0.0992666432156327,1.1024999892079
"AC040169.1",0.0402857142857143,0.185001347323725,0.167802050878932,1.10249753417616
"SLC4A5",0.0157142857142857,0.0692014044829134,0.0627685355147925,1.10248556725694
"STK40",0.287142857142857,1.40623647572776,1.27554176812093,1.10246211521506
"CYB5R3",0.517142857142857,2.65789409218962,2.41089756730583,1.10245002866703
"MACROD1",0.0488571428571429,0.226534846690891,0.205484634925678,1.10244178000378
"AC078883.1",0.0302857142857143,0.137407749152819,0.124640565867112,1.1024320067619
"SLC25A28",0.265428571428571,1.29477475196995,1.17449611499767,1.10240871420211
"MBOAT2",0.0648571428571429,0.303594578042706,0.275402703149593,1.10236600647235
"AC010883.1",0.0222857142857143,0.100103376474911,0.0908104676528834,1.10233301360752
"AC007038.1",0.026,0.117357530723064,0.10646551733041,1.10230555080901
